ARTIST,SONG TITLE,DISC CODE
Dean Martin,Face In A Crowd,ZOOM-07843
Dean Martin,Gentle On My Mind,ZOOM-02922
Dean Martin,Innamorata (Sweetheart),ZOOM-03435
Dean Martin,"Kiss, Kiss Me",ZOOM-03436
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,ZOOM-00258
Dean Martin,Let Me Go Lover,ZOOM-02917
Dean Martin,Little Ole Wine Drinker Me,ZOOM-02647
Dean Martin,Mambo Italiano,ZOOM-08219
Dean Martin,Memories Are Made Of This,ZOOM-02640
Dean Martin,Return To Me,ZOOM-02916
Dean Martin,Rudolph The Red-Nosed Reindeer,ZOOM-04318
Dean Martin,Standing On The Corner,ZOOM-03490
Dean Martin,Sway,ZOOM-04545
Dean Martin,That's Amore,ZOOM-02652
Dean Martin,Under The Bridges Of Paris,ZOOM-03491
Dean Martin,Volare (English+Italian No Intro),ZOOM-02918
Debbie Harry,French Kissing In The USA,ZOOM-02072
Debbie Harry,I Want That Man,ZOOM-02071
Deep Blue Something,Breakfast At Tiffany's,ZOOM-01169
Deep Purple,Black Night,ZOOM-04481
Deep Purple,Smoke On The Water,ZOOM-02492
Def Leppard,(Medley) Pour Some Sugar On Me + Let's Get Rocked,ZOOM-08435
Del Amitri,Always The Last To Know (Live),ZOOM-07657
Del Amitri,Roll To Me,ZOOM-07640
Del Amitri,Spit In The Rain,ZOOM-00354
Del Shannon,Answer To Everything,ZOOM-03826
Del Shannon,Hats Off To Larry,ZOOM-00193
Del Shannon,Keep Searchin' (We'll Follow The Sun),ZOOM-00197
Del Shannon,Little Town Flirt,ZOOM-00194
Del Shannon,Runaway,ZOOM-00192
Del Shannon,Swiss Maid,ZOOM-00196
Del Shannon,Two Kinds Of Teardrops,ZOOM-00195
Delfonics,Didn't I (Blow Your Mind This Time),ZOOM-08327
Delfonics,Hey! Love,ZOOM-08366
Delfonics,La-La Means I Love You,ZOOM-08367
Demi Lovato,Cool For The Summer,ZOOM-06347
Demi Lovato,Heart Attack,ZOOM-04640
Demi Lovato,I Love Me (Clean),ZOOM-08929
Demi Lovato,La La Land,ZOOM-04686
Demi Lovato,Let It Go,ZOOM-05939
Demi Lovato,Neon Lights,ZOOM-05137
Demi Lovato,Nightingale,ZOOM-06082
Demi Lovato,Skyscraper,ZOOM-05110
Demi Lovato,Sober,ZOOM-08110
Demi Lovato,Sorry Not Sorry (Clean),ZOOM-07641
Demi Lovato,Sorry Not Sorry (Explicit),ZOOM-07642
Demi Lovato,Stone Cold,ZOOM-07526
Deniece Williams,Let's Hear It For The Boy,ZOOM-01881
Dennis Brown,Here I Come,ZOOM-07025
Dennis Brown,Money In My Pocket,ZOOM-07678
Dennis Brown,Revolution,ZOOM-06934
Dennis Brown,Sitting And Watching,ZOOM-06879
Dennis Waterman,It's Alright,ZOOM-06252
Depeche Mode,Enjoy The Silence,ZOOM-03839
Depeche Mode,Just Can't Get Enough,ZOOM-03324
Depeche Mode,See You,ZOOM-09206
Depeche Mode,Sweetest Perfection,ZOOM-04805
Depeche Mode,Where's The Revolution (Clean),ZOOM-07323
Dermot Kennedy,Giants,ZOOM-09068
Dermot Kennedy,Outnumbered,ZOOM-08787
Dermot Kennedy,Power Over Me,ZOOM-08856
Des O'Connor,1-2-3 O'Leary,ZOOM-02733
Des O'Connor,Careless Hands,ZOOM-02731
Des O'Connor,Dick-A-Dum-Dum (Kings Road),ZOOM-02734
Des O'Connor,I Pretend,ZOOM-02732
Desmond Dekker & The Aces,Israelites,ZOOM-06547
Desmond Dekker & The Aces,You Can Get It If You Really Want It,ZOOM-04518
Des'ree,Life,ZOOM-08780
Destiny's Child,"Bills, Bills, Bills",ZOOM-04943
Destiny's Child,Bootylicious,ZOOM-04615
Destiny's Child,Emotion,ZOOM-07590
Destiny's Child,Independent Women (Part 1),ZOOM-04538
Destiny's Child,Say My Name,ZOOM-04195
Destiny's Child,Survivor,ZOOM-04517
Detroit Emeralds,Feel The Need In Me,ZOOM-07648
Devo,Beautiful World,ZOOM-00357
Devo,Girl U Want,ZOOM-00356
Dexy's Midnight Runners,Because Of You,ZOOM-00335
Dexy's Midnight Runners,Come On Eileen,ZOOM-00678
Dexy's Midnight Runners,Geno,ZOOM-01628
Diana King,Shy Guy,ZOOM-08887
Diana Ross,Ain't No Mountain High Enough,ZOOM-04168
Diana Ross,Chain Reaction,ZOOM-00695
Diana Ross,Do You Know Where You're Going To,ZOOM-07153
Diana Ross,I'm Coming Out,ZOOM-02478
Diana Ross,I'm Still Waiting,ZOOM-01502
Diana Ross,Love Hangover,ZOOM-08455
Diana Ross,Touch Me In The Morning,ZOOM-06911
Diana Ross,Upside Down,ZOOM-02074
Diana Ross,When You Tell Me That You Love Me,ZOOM-03748
Diana Ross,Why Do Fools Fall In Love,ZOOM-06449
Diana Ross & Marvin Gaye (Duet),You Are Everything,ZOOM-02575
Diana Ross & The Supremes,Stop! In The Name Of Love,ZOOM-04492
Diana Vickers,Once,ZOOM-03199
Dickie Valentine,(Medley) FingerOfSuspicion+MrSandman+OldPianoRag,ZOOM-03487
Dickie Valentine,Christmas Alphabet,ZOOM-03432
Dickie Valentine,Finger Of Suspicion,ZOOM-03486
Dickie Valentine,I Wonder,ZOOM-03466
Dickie Valentine,Mr. Sandman,ZOOM-03484
Dickie Valentine,Old Piano Rag,ZOOM-03485
Dido,Closer,ZOOM-00043
Dido,Do You Have A Little Time,ZOOM-00045
Dido,Don't Leave Home,ZOOM-00083
Dido,Here With Me,ZOOM-04679
Dido,Life For Rent,ZOOM-00049
Dido,Mary's In India,ZOOM-00085
Dido,Sand In My Shoes,ZOOM-00050
Dido,See The Sun,ZOOM-00051
Dido,See You When You're 40,ZOOM-00087
Dido,Stoned,ZOOM-00088
Dido,Thank You,ZOOM-04651
Dido,This Land Is Mine,ZOOM-00053
Dido,White Flag,ZOOM-00090
Dido,Who Makes You Feel,ZOOM-00091
Dina Carroll,Don't Be A Stranger,ZOOM-04662
Dinah Washington,What A Difference A Day Makes,ZOOM-08923
Dion & The Belmonts,Runaround Sue,ZOOM-00277
Dion & The Belmonts,Teenager In Love,ZOOM-00510
Dion & The Belmonts,Wanderer,ZOOM-00519
Dionne Warwick,Do You Know The Way To San Jose,ZOOM-03318
Dionne Warwick,Heartbreaker,ZOOM-01798
Dionne Warwick,I'll Never Love This Way Again,ZOOM-07533
Dionne Warwick,Walk On By,ZOOM-04131
Dionne Warwick & Friends (Solo),That's What Friends Are For,ZOOM-05111
Dire Straits,Brothers In Arms,ZOOM-04735
Dire Straits,Lady Writer,ZOOM-00791
Dire Straits,Money For Nothing,ZOOM-01608
Dire Straits,Romeo And Juliet,ZOOM-00376
Dire Straits,So Far Away,ZOOM-01605
Dire Straits,Sultans Of Swing,ZOOM-00792
Dire Straits,Twisting By The Pool,ZOOM-03294
Dire Straits,Walk Of Life,ZOOM-00232
Disclosure & Lorde,Magnets,ZOOM-06606
Disney (A Goofy Movie) Aaron Lohr & Chorus (Duet),After Today,ZOOM-06650
Disney (Aladdin 2019) Naomi Scott,Speechless (Full),ZOOM-08631
Disney (Aladdin),Arabian Nights,ZOOM-06633
Disney (Aladdin) (Solo),One Jump Ahead,ZOOM-06656
Disney (Aladdin) (Solo),Prince Ali,ZOOM-07529
Disney (Aladdin) Robin Williams,Friend Like Me,ZOOM-06634
Disney (Beauty & The Beast 1991) Angela Lansbury,Beauty And The Beast,ZOOM-06457
Disney (Cinderella) (Duet),So This Is Love,ZOOM-07484
Disney (Cinderella) Ilene Woods,Dream Is A Wish Your Heart Makes,ZOOM-07673
Disney (Descendants 3),Night Falls,ZOOM-08736
Disney (Descendants 3) (Duet),Do What You Gotta Do,ZOOM-08990
Disney (Descendants 3) Sarah Jeffery,Queen Of Mean,ZOOM-08710
Disney (Descendants) Kristen Chenoweth & Dove Cameron (Solo),Evil Like Me,ZOOM-08674
Disney (Hannah Montana) Miley Cyrus,He Could Be The One,ZOOM-04507
Disney (Hercules) Danny DeVito,One Last Hope,ZOOM-08073
Disney (Hercules) Roger Bart,Go The Distance,ZOOM-06636
Disney (Hercules) Susan Egan,I Won't Say (I'm In Love),ZOOM-07534
Disney (High School Musical 1),Get'cha Head In The Game,ZOOM-01890
Disney (High School Musical 1),Get'cha Head In The Game (B5 Version),ZOOM-01889
Disney (High School Musical 1),When There Was Me And You,ZOOM-01901
Disney (High School Musical 1) (Duet),Bop To The Top,ZOOM-01887
Disney (High School Musical 1) (Duet),Breaking Free,ZOOM-01888
Disney (High School Musical 1) (Duet),I Can't Take My Eyes Off You,ZOOM-01891
Disney (High School Musical 1) (Duet),Start Of Something New,ZOOM-01902
Disney (High School Musical 1) (Duet),Stick To The Status Quo,ZOOM-01886
Disney (High School Musical 1) (Duet),We're All In This Together,ZOOM-01904
Disney (High School Musical 1) (Duet),What I've Been Looking For,ZOOM-01906
Disney (High School Musical 1) (Duet),What I've Been Looking For (Reprise),ZOOM-01907
Disney (High School Musical 1) (Duet) (Wobgv),Stick To The Status Quo,ZOOM-01903
Disney (High School Musical 1) (Duet) (Wobgv),We're All In This Together,ZOOM-01905
Disney (High School Musical 2),Bet On It,ZOOM-02152
Disney (High School Musical 2),You Are The Music In Me (Sharpay Version),ZOOM-02145
Disney (High School Musical 2) (Duet),All For One,ZOOM-02142
Disney (High School Musical 2) (Duet),Everyday,ZOOM-02153
Disney (High School Musical 2) (Duet),Fabulous,ZOOM-02143
Disney (High School Musical 2) (Duet),Gotta Go My Own Way,ZOOM-02148
Disney (High School Musical 2) (Duet),Humuhumunukunukuapuaa,ZOOM-02124
Disney (High School Musical 2) (Duet),I Don't Dance,ZOOM-02150
Disney (High School Musical 2) (Duet),What Time Is It,ZOOM-02125
Disney (High School Musical 2) (Duet),Work This Out,ZOOM-02146
Disney (High School Musical 2) (Duet),You Are The Music In Me,ZOOM-02127
Disney (High School Musical 2) (Duet) (Wobgv),All For One,ZOOM-02154
Disney (High School Musical 2) (Duet) (Wobgv),Fabulous,ZOOM-02144
Disney (High School Musical 2) (Duet) (Wobgv),I Don't Dance,ZOOM-02151
Disney (High School Musical 2) (Duet) (Wobgv),What Time Is It,ZOOM-02126
Disney (High School Musical 2) (Duet) (Wobgv),Work This Out,ZOOM-02147
Disney (High School Musical 2) (Fsolo),Gotta Go My Own Way,ZOOM-02149
Disney (High School Musical 3),Just Getting Started,ZOOM-02571
Disney (High School Musical 3),Scream,ZOOM-02589
Disney (High School Musical 3) (Duet),Can I Have This Dance,ZOOM-02590
Disney (High School Musical 3) (Duet),Just Wanna Be With You,ZOOM-02567
Disney (High School Musical 3) (Duet),Now Or Never,ZOOM-02578
Disney (High School Musical 3) (Duet),"Right Here, Right Now",ZOOM-02591
Disney (High School Musical 3) (Duet) (Wbgv),High School Musical,ZOOM-02741
Disney (High School Musical 3) (Duet) (Wbgv),Night To Remember,ZOOM-02689
Disney (High School Musical 3) (Duet) (Wobgv),High School Musical,ZOOM-02740
Disney (High School Musical 3) (Duet) (Wobgv),Night To Remember,ZOOM-02690
Disney (High School Musical 3) (Duet) (Wobgv),Now Or Never,ZOOM-02576
Disney (High School Musical 3) (Fsolo),Just Getting Started,ZOOM-02572
Disney (High School Musical 3) (Msolo),Now Or Never,ZOOM-02577
Disney (Into The Woods),On The Steps Of The Palace,ZOOM-09225
Disney (Jungle Book),Bare Necessities,ZOOM-01668
Disney (Jungle Book),I Wanna Be Like You (The Monkey Song),ZOOM-01669
Disney (Lady & The Tramp),Bella Notte,ZOOM-01670
Disney (Lady & The Tramp),He's A Tramp,ZOOM-01671
Disney (Lion King),I Just Can't Wait To Be King,ZOOM-05306
Disney (Lion King) (Duet),Hakuna Matata,ZOOM-05217
Disney (Lion King) Carmen Twillie & Lebo M.,Circle Of Life,ZOOM-01675
Disney (Lion King) Elton John,Can You Feel The Love Tonight,ZOOM-01674
Disney (Little Mermaid),Kiss The Girl,ZOOM-07805
Disney (Little Mermaid),Part Of Your World,ZOOM-04985
Disney (Little Mermaid),Under The Sea,ZOOM-05232
Disney (Mary Poppins),Jolly Holiday,ZOOM-06647
Disney (Mary Poppins),Perfect Nanny,ZOOM-06604
Disney (Mary Poppins),Sister Suffragette,ZOOM-06627
Disney (Mary Poppins) (Duet),Supercalifragilisticexpialidocious,ZOOM-06174
Disney (Mary Poppins) Julie Andrews,Feed The Birds (Tuppence A Bag),ZOOM-01672
Disney (Mary Poppins) Julie Andrews,Spoonful Of Sugar,ZOOM-08277
Disney (Mary Poppins) Julie Andrews,Spoonful Of Sugar (Cut Down Version No Whistling),ZOOM-09213
Disney (Mary Poppins) Julie Andrews,Spoonful Of Sugar (Cut Down Version With Whistling),ZOOM-09214
Disney (Moana) Auli'i Cravalho,How Far I'll Go,ZOOM-07516
Disney (Moana) Auli'i Cravalho,How Far I'll Go (With Intro Cliks),ZOOM-07515
Disney (Moana) Dwayne Johnson,You're Welcome,ZOOM-07480
Disney (Moana) Jemaine Clement,Shiny,ZOOM-07479
Disney (Mulan),Honour To Us All,ZOOM-06712
Disney (Mulan) (Duet),Girl Worth Fighting For,ZOOM-06706
Disney (Mulan) Donny Osmond,I'll Make A Man Out Of You,ZOOM-06413
Disney (Pinocchio),When You Wish Upon A Star,ZOOM-01673
Disney (Pocahontas) Judy Kuhn,Just Around The Riverbend,ZOOM-01677
Disney (Pocahontas) Vanessa Williams,Colors Of The Wind (Pop Version),ZOOM-01678
Disney (Snow White),Someday My Prince Will Come,ZOOM-06630
Disney (Snow White),Whistle While You Work,ZOOM-07663
Disney (Tangled) Mandy Moore,When Will My Life Begin,ZOOM-07761
Disney (Tangled) Mandy Moore & Zachary Levi (Duet),I See The Light,ZOOM-06654
Disney (Tarzan) Phil Collins,Son Of Man,ZOOM-07773
Disney (The Lion King 2019) Beyonce,Spirit,ZOOM-08664
Disturbed,Sound Of Silence,ZOOM-08482
Divinyls,I Touch Myself,ZOOM-02688
Dixie Chicks,Godspeed (Sweet Dreams),ZOOM-00836
Dixie Chicks,Home,ZOOM-00835
Dixie Chicks,I Believe In Love,ZOOM-00837
Dixie Chicks,Long Time Gone,ZOOM-00838
Dixie Chicks,More Love,ZOOM-00849
Dixie Chicks,Top Of The World,ZOOM-00851
Dixie Chicks,"Tortured, Tangled Hearts",ZOOM-00852
Dixie Chicks,Travelin' Soldier,ZOOM-00841
Dixie Chicks,Truth No. 2,ZOOM-00853
Dixie Chicks,White Trash Wedding,ZOOM-00844
Dixie Cups,Chapel Of Love,ZOOM-00523
Dixie D'Amelio,Be Happy,ZOOM-09024
Dizzee Rascal,Holiday,ZOOM-09185
Dizzee Rascal & Armand Van Helden,Bonkers,ZOOM-03887
Dizzee Rascal & Calvin Harris & Chrome,Dance Wiv Me,ZOOM-04126
Dizzee Rascal & Calvin Harris & Chrome (Solo Rapper),Dance Wiv Me,ZOOM-04127
Dizzee Rascal & Robbie Williams (Duet),Goin' Crazy,ZOOM-04712
DJ Cassidy & Robin Thicke & Jessie J (Duet),Calling All Hearts,ZOOM-05487
DJ Fresh & Rita Ora (Solo),Hot Right Now,ZOOM-04218
DJ Fresh & Sian Evans,Louder,ZOOM-03670
DJ Jazzy Jeff & Fresh Prince,Boom Shake The Room,ZOOM-04123
DJ Jazzy Jeff & Fresh Prince,Fresh Prince Of Bel-Air,ZOOM-05394
DJ Khaled & Justin Bieber & Quavo & Chance The Rapper & Lil' Wayne (Msolo),I'm The One (Clean),ZOOM-07494
DJ Khaled & Justin Bieber & Quavo & Chance The Rapper & Lil' Wayne (Msolo),I'm The One (Explicit),ZOOM-07495
DJ Khaled & Rihanna & Bryson Tiller (Duet),Wild Thoughts,ZOOM-07591
DJ Otzi,Hey Baby,ZOOM-03543
DJ Otzi,Sweet Caroline,ZOOM-08730
DJ Sammy & Yanou & Do,Heaven (Candlelight Mix),ZOOM-04773
DJ Sammy & Yanou & Do,Heaven (Dance Mix),ZOOM-04910
DJ Snake & Justin Bieber,Let Me Love You,ZOOM-07048
DMA's,Silver,ZOOM-09219
DNCE,Body Moves,ZOOM-07185
DNCE,Cake By The Ocean (Clean),ZOOM-06792
DNCE,Toothbrush,ZOOM-07013
Dobie Gray,Drift Away,ZOOM-04663
Dobie Gray,In Crowd,ZOOM-08405
Dobie Gray,Out On The Floor,ZOOM-08394
Doctor & The Medics,Spirit In The Sky,ZOOM-01960
Dodgy,Good Enough,ZOOM-02682
Dodgy,In A Room,ZOOM-08326
Dodgy,Staying Out For The Summer,ZOOM-02681
Doja Cat,Say So,ZOOM-08895
Dollar,Who Were You With In The Moonlight,ZOOM-05363
Dolly Parton,9 To 5,ZOOM-00641
Dolly Parton,Blue Smoke,ZOOM-06043
Dolly Parton,Coat Of Many Colors,ZOOM-02372
Dolly Parton,Here You Come Again,ZOOM-02373
Dolly Parton,Jolene,ZOOM-00640
Dolly Parton,Jolene (Accoustative) Original Female Key,ZOOM-80041
Dolly Parton,Love Is Like A Butterfly,ZOOM-06371
Dolly Parton & Alison Krauss,Just When I Needed You Most,ZOOM-08027
Dolly Parton & Ricky Van Shelton (Duet),Rockin' Years,ZOOM-08016
Dominic Fike,3 Nights,ZOOM-08768
Don Broco,Priorities,ZOOM-08184
Don Broco,What You Do To Me,ZOOM-08243
Don Cornell,Hold My Hand,ZOOM-03433
Don Diablo & Jessie J,Brave,ZOOM-08634
Don Gibson,Sea Of Heartbreak,ZOOM-06499
Don Henley,All She Wants To Do Is Dance,ZOOM-00568
Don Henley,Boys Of Summer,ZOOM-01520
Don Henley,Dirty Laundry,ZOOM-00569
Don Henley,End Of The Innocence,ZOOM-00574
Don Henley,Heart Of The Matter,ZOOM-00575
Don Henley,I Will Not Go Quietly,ZOOM-00570
Don Henley,Last Worthless Evening,ZOOM-00576
Don Henley,New York Minute,ZOOM-00571
Don Henley,Not Enough Love In The World,ZOOM-00572
Don Henley,Sunset Grill,ZOOM-00573
Don Henley,You Don't Know Me At All,ZOOM-00577
Don McLean,American Pie (Short),ZOOM-00421
Don McLean,Crossroads,ZOOM-08259
Don McLean,Vincent (Starry Starry Night),ZOOM-02271
Don Williams,Amanda,ZOOM-07937
Don Williams,I Recall A Gypsy Woman,ZOOM-00667
Don Williams,Say It Again,ZOOM-07938
Don Williams,Some Broken Hearts Never Mend,ZOOM-07945
Don Williams,Tulsa Time,ZOOM-07946
Don Williams,You're My Best Friend,ZOOM-04681
Donna Summer,(Medley) Hot Stuff+Love's Unkind+This Time I Know,ZOOM-08922
Donna Summer,Bad Girls,ZOOM-07806
Donna Summer,Hot Stuff,ZOOM-00401
Donna Summer,I Don't Wanna Get Hurt,ZOOM-03348
Donna Summer,I Feel Love,ZOOM-00406
Donna Summer,Last Dance,ZOOM-08567
Donna Summer,Love's Unkind,ZOOM-07807
Donna Taggart,Jealous Of The Angels,ZOOM-08352
Donny & Marie Osmond (Duet),I'm Leaving It (All) Up To You,ZOOM-01387
Donny Osmond,(Medley) Puppy Love+Young Love+Why+Twelth Of Never,ZOOM-01392
Donny Osmond,Puppy Love,ZOOM-00445
Donny Osmond,Twelfth Of Never,ZOOM-01393
Donny Osmond,Why,ZOOM-01386
Donny Osmond,Young Love,ZOOM-01388
Donovan,Catch The Wind,ZOOM-03144
Donovan,Colours,ZOOM-03164
Donovan,Jennifer Juniper,ZOOM-03171
Donovan,Mellow Yellow,ZOOM-03163
Donovan,Sunshine Superman,ZOOM-03167
Donovan,Universal Soldier,ZOOM-05965
Doobie Brothers,"Another Park, Another Sunday",ZOOM-07192
Doobie Brothers,Black Water,ZOOM-09223
Doobie Brothers,Listen To The Music,ZOOM-04153
Doobie Brothers,Long Train Runnin',ZOOM-04194
Dooleys,Love Of My Life,ZOOM-06215
Dooleys,Wanted,ZOOM-00744
Doors,People Are Strange,ZOOM-04084
Doris Day,Everybody Loves A Lover,ZOOM-02014
Doris Day,If I Give My Heart To You,ZOOM-02018
Doris Day,Move Over Darling,ZOOM-01957
Doris Day,"Perhaps, Perhaps, Perhaps",ZOOM-01993
Doris Day,Pillow Talk,ZOOM-01958
Doris Day,"Que Sera Sera (Whatever Will Be, Will Be)",ZOOM-01936
Doris Day,"Ready, Willing And Able",ZOOM-02016
Doris Day,Teacher's Pet,ZOOM-02012
Doris Day & Frankie Laine (Duet),Sugarbush,ZOOM-02031
Doris Day With The Mellomen,"Bewitched, Bothered & Bewildered",ZOOM-02013
Dorothy Moore,Misty Blue,ZOOM-06349
Dr. Dre & Eminem & Skylar Grey (Duet),I Need A Doctor (Explicit Implied),ZOOM-04554
Dr. Dre & Eminem & Skylar Grey (Solo),I Need A Doctor (Explicit Implied),ZOOM-04555
Dr. Dre & Eminem (Duet),Forgot About Dre (Explicit),ZOOM-05626
Dr. Dre & Snoop Doggy Dogg (Solo),Nuthin' But A G Thang (Explicit),ZOOM-05590
Dr. Dre & Snoop Doggy Dogg (Solo),Still Dre (Explicit Implied),ZOOM-05147
Dr. Feelgood,Down At The Doctors,ZOOM-08233
Dr. Hook,Better Love Next Time,ZOOM-00310
Dr. Hook,Happy Ever After Love,ZOOM-01817
Dr. Hook,I Don't Want To Be Alone Tonight,ZOOM-00309
Dr. Hook,If Not You,ZOOM-00306
Dr. Hook,Knowing She's There,ZOOM-00599
Dr. Hook,Little Bit More,ZOOM-00307
Dr. Hook,More Like The Movies,ZOOM-00302
Dr. Hook,Only Sixteen,ZOOM-00303
Dr. Hook,Sexy Eyes,ZOOM-00305
Dr. Hook,Sharing The Night Together,ZOOM-00308
Dr. Hook,Storms Never Last,ZOOM-00603
Dr. Hook,Sylvia's Mother,ZOOM-00301
Dr. Hook,Walk Right In,ZOOM-07104
Dr. Hook,When You're In Love With A Beautiful Woman,ZOOM-00304
Dr. Hook,Years From Now,ZOOM-00311
Drake,God's Plan (Clean),ZOOM-07908
Drake,God's Plan (Explicit),ZOOM-07909
Drake,Headlines,ZOOM-04981
Drake,Hotline Bling,ZOOM-06858
Drake,Passionfruit,ZOOM-07440
Drake & Majid Jordan,"Hold On, We're Going Home",ZOOM-04911
Drake & Rihanna (Duet),Take Care,ZOOM-04285
Drake & Rihanna (Duet),Too Good,ZOOM-06935
Drake & Wizkid & Kyla (Duet),One Dance,ZOOM-06896
Drake & Wizkid & Kyla (Msolo),One Dance,ZOOM-06897
Dream Academy,Life In A Northern Town,ZOOM-08447
Dream Weavers,It's Almost Tomorrow,ZOOM-08533
Drifters,(Medley) Kissin'InThe+DownOnBeach+HelloHappi+MoreNumber,ZOOM-04196
Drifters,At The Club,ZOOM-04021
Drifters,Can I Take You Home Little Girl,ZOOM-04022
Drifters,Come On Over To My Place,ZOOM-00108
Drifters,Dance With Me,ZOOM-01919
Drifters,Down On The Beach Tonight,ZOOM-00199
Drifters,Every Night's A Saturday Night With You,ZOOM-00200
Drifters,Fools Fall In Love,ZOOM-08227
Drifters,Fools Fall In Love (Down 2 Semitones),ZOOM-08256
Drifters,Fools Fall In Love (Down 3 Semitones),ZOOM-08257
Drifters,Harlem Child,ZOOM-04033
Drifters,Hello Happiness,ZOOM-00202
Drifters,I'll Take You Where The Music's Playing,ZOOM-04023
Drifters,Kissin' In The Back Row Of The Movies,ZOOM-00203
Drifters,Like Sister And Brother,ZOOM-00109
Drifters,Love Games,ZOOM-04027
Drifters,On Broadway,ZOOM-04030
Drifters,Saturday Night At The Movies,ZOOM-00112
Drifters,Save The Last Dance For Me,ZOOM-00113
Drifters,Some Kind Of Wonderful,ZOOM-04028
Drifters,Spanish Harlem,ZOOM-04024
Drifters,There Goes My First Love,ZOOM-00208
Drifters,This Magic Moment,ZOOM-04034
Drifters,Under The Boardwalk,ZOOM-00117
Drifters,Up On The Roof,ZOOM-00118
Drifters,When My Little Girl Is Smiling,ZOOM-04029
Drifters,You're More Than A Number In My Little Red Book,ZOOM-00198
Driver 67,Car 67,ZOOM-07813
Dua Lipa,Be The One,ZOOM-07300
Dua Lipa,Break My Heart,ZOOM-08944
Dua Lipa,Don't Start Now,ZOOM-08793
Dua Lipa,Future Nostalgia,ZOOM-08826
Dua Lipa,Hallucinate,ZOOM-09055
Dua Lipa,IDGAF (I Don't Give A Fxxk) (Clean),ZOOM-07876
Dua Lipa,IDGAF (I Don't Give A Fxxk) (Explicit),ZOOM-07877
Dua Lipa,Levitating,ZOOM-09164
Dua Lipa,Levitating (Acoustic Piano Version),ZOOM-09166
Dua Lipa,New Rules,ZOOM-07617
Dua Lipa,New Rules (Acoustative),ZOOM-70052
Dua Lipa,Physical,ZOOM-08912
Dua Lipa,Swan Song,ZOOM-08436
Dua Lipa & DaBaby (Duet),Levitating,ZOOM-09165
Dualers,Fix You,ZOOM-09029
Dualers,Red Light,ZOOM-08228
Dualers (Duet),Kiss On The Lips,ZOOM-08505
Dualers (Wbgv),Kiss On The Lips,ZOOM-08506
Duane Stephenson,Cottage In Negril,ZOOM-08604
Dubliners,Black Velvet Band,ZOOM-03648
Dubliners,Finnegan's Wake,ZOOM-03647
Dubliners,Rare Old Times,ZOOM-08559
Dubliners,Seven Drunken Nights,ZOOM-03623
Dubliners,Whiskey In The Jar,ZOOM-03624
Dubliners,Wild Rover,ZOOM-03649
Dubliners,Wild Rover (Faster With Claps),ZOOM-03650
Duffy,Delayed Devotion,ZOOM-02447
Duffy,Distant Dreamer,ZOOM-02443
Duffy,Hanging On Too Long,ZOOM-02446
Duffy,I'm Scared,ZOOM-02426
Duffy,Mercy,ZOOM-02325
Duffy,Rain On Your Parade,ZOOM-02614
Duffy,Rockferry,ZOOM-02422
Duffy,Serious,ZOOM-02444
Duffy,Stepping Stone,ZOOM-02445
Duffy,Syrup And Honey,ZOOM-02425
Duffy,Warwick Avenue,ZOOM-02392
Duffy,"Well, Well, Well",ZOOM-03353
Duke Dumont & Boy Matthews,Ocean Drive,ZOOM-06586
Duke Dumont & Jax Jones (Duet),I Got U,ZOOM-05364
Duran Duran,Girls On Film,ZOOM-02386
Duran Duran,Hungry Like The Wolf,ZOOM-02387
Duran Duran,Is There Something I Should Know,ZOOM-00697
Duran Duran,Ordinary World,ZOOM-03790
Duran Duran,Reflex,ZOOM-01836
Duran Duran,Rio,ZOOM-02379
Duran Duran,View To A Kill,ZOOM-02087
Duran Duran,Wild Boys,ZOOM-03344
Dusty Springfield,I Close My Eyes And Count To Ten,ZOOM-07896
Dusty Springfield,I Only Want To Be With You,ZOOM-01185
Dusty Springfield,If You Go Away,ZOOM-06239
Dusty Springfield,I'll Try Anything,ZOOM-08340
Dusty Springfield,Look Of Love,ZOOM-00550
Dusty Springfield,Losing You,ZOOM-07897
Dusty Springfield,Some Of Your Lovin',ZOOM-02939
Dusty Springfield,Son Of A Preacher Man,ZOOM-01186
Dusty Springfield,Spooky,ZOOM-07888
Dusty Springfield,Stay Awhile,ZOOM-07898
Dusty Springfield,Twenty-Four Hours From Tulsa,ZOOM-08437
Dusty Springfield,You Don't Have To Say You Love Me,ZOOM-01182
DVBBS & Borgeous & Tinie Tempah,Tsunami (Jump),ZOOM-05330
Eagle Eye Cherry,Save Tonight,ZOOM-04243
Eagles,(Medley) 1 Peaceful Easy Feeling+Lyin' Eyes+Take It Easy,ZOOM-06249
Eagles,(Medley) 2 New Kid In Town+Best Of My Love+Tequila Sunrise,ZOOM-06250
Eagles,(Medley) 3 Good Day In Hell+On The Border+Greeks Don't Want No Freaks,ZOOM-03103
Eagles,Best Of My Love,ZOOM-00992
Eagles,Certain Kind Of Fool,ZOOM-00578
Eagles,Desperado,ZOOM-00993
Eagles,Doolin-Dalton,ZOOM-00579
Eagles,Good Day In Hell,ZOOM-00581
Eagles,Greeks Don't Want No Freaks,ZOOM-00590
Eagles,Heartache Tonight,ZOOM-00995
Eagles,Hotel California (Full),ZOOM-00432
Eagles,Hotel California (Short),ZOOM-06443
Eagles,I Can't Tell You Why,ZOOM-08963
Eagles,Last Resort,ZOOM-08969
