ARTIST,SONG TITLE,DISC CODE
Paula Cole,Me,MM-13394
Paula Cole,Where Have All The Cowboys Gone,MM-12895
Peabo Bryson,If Ever You're In My Arms Again,MM-10993
Peabo Bryson & Kenny G.,By The Time This Night Is Over,MM-10408
Peabo Bryson & Roberta Flack (Duet),Tonight I Celebrate My Love,MM-10197
Pearl Jam,Last Kiss,MM-14070
Pearl Jam,Light Years,MM-14596
Pearl Jam,Wishlist,MM-13531
Peggy Lee,Fever,MM-14895
Peggy Lee,How Long Has This Been Going On,MM-16224
Peggy Lee,I'm A Woman,MM-15766
Peggy Lee,Is That All There Is,MM-16227
Peggy Lee,My Heart Belongs To Daddy,MM-15373
Peggy Lee,Why Don't You Do Right,MM-15774
Penguins,Earth Angel,MM-12375
Percy Sledge,When A Man Loves A Woman,MM-11550
Perfect Stranger,Remember The Ride,MM-12074
Perfect Stranger,You Have The Right To Remain Silent,MM-11741
Perry Como,Don't Let The Stars Get In Your Eyes,MM-15377
Perry Como,Make Someone Happy,MM-15372
Perry Como,There's No Place Like Home For The Holidays,MM-14663
Pete Seeger,Don't Fence Me In,MM-12540
Peter Cetera,Do You Love Me That Much,MM-13186
Peter Cetera & Chaka Khan (Duet),Feels Like Heaven,MM-10380
Peter Cetera & Crystal Bernard (Duet),I Wanna Take Forever Tonight,MM-11974
Peter Frampton,Show Me The Way,MM-12956
Peter Gabriel,In Your Eyes,MM-11571
Peter Tosh,Get Up Stand Up,MM-11228
"Peter, Paul & Mary",Blowin' In The Wind,MM-12550
"Peter, Paul & Mary",If I Had A Hammer,MM-12551
"Peter, Paul & Mary",Leaving On A Jet Plane,MM-12544
Petula Clark,Downtown,MM-10390
Petula Clark,This Is My Song,MM-12690
Pharrell Williams & Jay-Z (Solo),Frontin',MM-15810
Phil Collins,Against All Odds,MM-12691
Phil Collins,Can't Stop Loving You,MM-15505
Phil Collins,Don't Let Him Steal Your Heart Away,MM-16271
Phil Collins,Everyday,MM-10566
Phil Collins,True Colors,MM-13789
Phil Collins & Marilyn Martin (Solo),Separate Lives,MM-10204
Phil Vassar,American Child,MM-15344
Phil Vassar,Carlene,MM-14269
Phil Vassar,I'll Take That As A Yes (The Hot Tub Song),MM-16288
Phil Vassar,In Real Love,MM-16112
Phil Vassar,Just Another Day In Paradise,MM-14574
Phil Vassar,Rose Bouquet,MM-14845
Phil Vassar,Six Pack Summer,MM-15038
Phil Vassar,That's When I Love You,MM-15179
Phil Vassar,This Is God,MM-15621
Phillip Claypool,Feel Like Makin' Love,MM-11733
Pink,Don't Let Me Get Me,MM-15326
Pink,Family Portrait,MM-15534
Pink,Feel Good Time,MM-15754
Pink,Get The Party Started,MM-15200
Pink,Just Like A Pill,MM-15425
Pink,There You Go,MM-14400
Pink,Trouble,MM-15921
Pink,You Make Me Sick,MM-14794
Pinmonkey,Barbed Wire And Roses,MM-15351
Pinmonkey,I Drove All Night,MM-15527
Pistolleros,Guardian Angel,MM-13472
Platters,Great Pretender,MM-12372
Platters,Harbor Lights,MM-16007
Platters,Magic Touch,MM-16192
Platters,My Prayer,MM-10272
Platters,Only You,MM-15288
Platters,Smoke Gets In Your Eyes,MM-15889
Play,Every Little Step,MM-16059
Play,I'm Gonna Make You Love Me,MM-16067
Play,Us Against The World,MM-15931
Play,Whole Again,MM-15935
Poe,Hello,MM-12771
Poe,Hey Pretty,MM-15026
Pointer Sisters,I'm So Excited,MM-11451
Pointer Sisters,Jump (For My Love),MM-10979
Poison,Nothin' But A Good Time,MM-14626
Police,Every Breath You Take,MM-10936
Police,Every Little Thing She Does Is Magic,MM-10924
Police,King Of Pain,MM-10928
Police,Wrapped Around Your Finger,MM-10931
Poni-Tails,Born Too Late,MM-12310
Porter Wagoner & Dolly Parton (Duet),Last Thing On My Mind,MM-14603
Pras Michel,Blue Angels,MM-14390
Pras Michel & Ol' Dirty Bastard & Mya (Msolo),Ghetto Supastar (That Is What You Are),MM-14392
Pretenders,Brass In Pocket,MM-11452
Pretenders,Goodbye,MM-13211
Pretenders,Have Yourself A Merry Little Christmas,MM-14665
Pretenders,I'll Stand By You,MM-11023
Pretenders,Loving You Is All I Know,MM-14044
Primitive Radio Gods,Standing Outside A Broken Phone Booth,MM-12560
Prince,I Wanna Be Your Lover,MM-11747
Prince,Letitgo,MM-11147
Prince,Most Beautiful Girl In The World,MM-10671
Proclaimers,I'm Gonna Be (500 Miles),MM-10451
Procol Harum,Whiter Shade Of Pale,MM-12530
Puddle Of Mudd,Blurry,MM-15258
Puddle Of Mudd,She Hates Me (Explicit),MM-15449
Pure Prairie League,Let Me Love You Tonight,MM-12848
Quad City DJ's,C'Mon N' Ride It (The Train),MM-12818
Quad City DJ's,Space Jam,MM-13420
Quarterflash,Harden My Heart,MM-10488
Queen,Another One Bites The Dust,MM-10982
Queen,Bohemian Rhapsody,MM-14622
Queen,We Are The Champions,MM-11444
Queen,We Will Rock You,MM-10866
Queen & Wyclef Jean & Pras Michel & Free (Solo),Another One Bites The Dust,MM-14389
Question Mark & The Mysterians,96 Tears,MM-10633
R. Kelly,I Believe I Can Fly,MM-12766
R. Kelly,Ignition,MM-15814
R. Kelly & Jay-Z & Boo & Gotti,Fiesta,MM-15066
R.E.M.,Bang And Blame,MM-11410
R.E.M.,Bittersweet Me,MM-12630
R.E.M.,Daysleeper,MM-13782
R.E.M.,Great Beyond,MM-14285
R.E.M.,Imitation Of Life,MM-15023
R.E.M.,Losing My Religion,MM-12537
Rachel Proctor,Days Like This,MM-15715
Rachel Proctor,Me And Emily,MM-16030
Radney Foster,Willin' To Walk,MM-11435
Ranch,Walkin' In The Country,MM-13307
Randy & The Rainbows,Denise,MM-12423
Randy Scruggs & M.C. Carpenter,It's Only Love,MM-13847
Randy Travis,Are We In Trouble Now,MM-12410
Randy Travis,Before You Kill Us All,MM-10647
Randy Travis,Better Class Of Losers,MM-10173
Randy Travis,Box,MM-11277
Randy Travis,Cowboy Boogie,MM-11314
Randy Travis,"Forever And Ever, Amen",MM-10514
Randy Travis,Hole,MM-13595
Randy Travis,King Of The Road,MM-12972
Randy Travis,Little Left Of Center,MM-14533
Randy Travis,Man Ain't Made Of Stone,MM-14160
Randy Travis,Out Of My Bones,MM-13488
Randy Travis,Price To Pay,MM-12864
Randy Travis,"Spirit Of A Boy, Wisdom Of A Man",MM-13762
Randy Travis,Stranger In My Mirror,MM-13937
Randy Travis,This Is Me,MM-11075
Randy Travis,Three Wooden Crosses,MM-15628
Randy Travis,Where Can I Surrender,MM-14344
Randy Travis,Whisper My Name,MM-10921
Randy Travis,Would I,MM-12602
Rappers Against Racism,I Want To Know What Love Is,MM-14381
Rascal Flatts,Bless The Broken Road,MM-16286
Rascal Flatts,Feels Like Today,MM-16131
Rascal Flatts,I Melt,MM-15745
Rascal Flatts,I'm Movin' On,MM-15163
Rascal Flatts,Love You Out Loud,MM-15618
Rascal Flatts,Mayberry,MM-15953
Rascal Flatts,Prayin' For Daylight,MM-14418
Rascal Flatts,These Days,MM-15404
Rascal Flatts,This Everyday Love,MM-14693
Rascal Flatts,While You Loved Me,MM-14961
Ray Charles,Unchain My Heart,MM-10991
Ray Charles,You Don't Know Me,MM-10988
Ray Parker Jr.,Other Woman,MM-15383
Ray Price,For The Good Times,MM-11870
Ray Price,Heartaches By The Number,MM-11298
Ray Stevens,Ahab The Arab,MM-14833
Ray Stevens,I'm My Own Grandpa,MM-14829
Ray Stevens,Jeremiah Peabody's Pills,MM-11590
Ray Stevens,Mississippi Squirrel Revival,MM-10696
Ray Stevens,Spanish Fireball,MM-11380
Ray Stevens (Duet),Gitarzan,MM-14832
Ray Vega,Remember When,MM-12684
Raybon Brothers,Way She's Looking,MM-13166
Raybon Brothers & Olivia Newton-John (Duet),Falling,MM-13304
Rays,Silhouettes,MM-15290
Reba McEntire,And Still,MM-11497
Reba McEntire,Climb That Mountain High,MM-11503
Reba McEntire,Don't Touch Me There,MM-10171
Reba McEntire,Fallin' Out Of Love,MM-10501
Reba McEntire,Fancy,MM-10262
Reba McEntire,Fear Of Being Alone,MM-12597
Reba McEntire,For Herself,MM-11853
Reba McEntire,For My Broken Heart,MM-10259
Reba McEntire,Forever Love,MM-13685
Reba McEntire,Greatest Man I Never Knew,MM-10178
Reba McEntire,He Gets That From Me,MM-16250
Reba McEntire,Heart Is A Lonely Hunter,MM-11213
Reba McEntire,How Was I To Know,MM-12747
Reba McEntire,I Won't Stand In Line,MM-11794
Reba McEntire,I'd Rather Ride Around With You,MM-12960
Reba McEntire,If I Had Only Known,MM-10181
Reba McEntire,I'll Be,MM-14348
Reba McEntire,I'm A Survivor,MM-15077
Reba McEntire,I'm Gonna Take That Mountain,MM-15908
Reba McEntire,It's Your Call,MM-10054
Reba McEntire,Little Rock,MM-10747
Reba McEntire,Night The Lights Went Out In Georgia,MM-10160
Reba McEntire,Now You Tell Me,MM-11896
Reba McEntire,On My Own,MM-11732
Reba McEntire,One Honest Heart,MM-13960
Reba McEntire,Read My Mind,MM-11125
Reba McEntire,"Ring On Her Finger, Time On Her Hands",MM-11926
Reba McEntire,Rumor Has It,MM-10961
Reba McEntire,Secret Of Giving,MM-14277
Reba McEntire,She Thinks His Name Was John,MM-10922
Reba McEntire,Somebody,MM-15965
Reba McEntire,Starting Over Again,MM-12082
Reba McEntire,Sweet Music Man,MM-15236
Reba McEntire,Take It Back,MM-10184
Reba McEntire,They Asked About You,MM-10579
Reba McEntire,We're So Good Together,MM-14692
Reba McEntire,What Do You Say,MM-14193
Reba McEntire,What If,MM-13335
Reba McEntire,What If It's You,MM-13234
Reba McEntire,Why Haven't I Heard From You,MM-12579
Reba McEntire,Wrong Night,MM-13808
Reba McEntire,You Lie,MM-10507
Reba McEntire & Linda Davis (Duet),Does He Love You,MM-10437
Reba McEntire & Vince Gill (Duet),Heart Won't Lie,MM-10055
Reba McEntire & Vince Gill (Duet),Oklahoma Swing,MM-11305
Rebecca Lynn Howard,Forgive,MM-15350
Rebecca Lynn Howard,I Don't Paint Myself Into Corners,MM-14581
Rebecca Lynn Howard,Out Here In The Water,MM-14420
Rebecca Lynn Howard,What A Shame,MM-15797
Red Hot Chili Peppers,Around The World (Clean),MM-14290
Red Hot Chili Peppers,By The Way,MM-15451
Red Hot Chili Peppers,Californication,MM-14595
Red Hot Chili Peppers,Otherside,MM-14332
Red Hot Chili Peppers,Scar Tissue,MM-14071
Red Hot Chili Peppers,Under The Bridge,MM-10121
Red Hot Chili Peppers,Zephyr Song,MM-15504
Rednex,Cotton Eye Joe,MM-12001
Reflections,"Just Like, Romeo And Juliet",MM-16003
Regina Regina,More Than I Wanted To Know,MM-12752
Rembrandts,I'll Be There For You,MM-11763
Remy Shand,Take A Message,MM-15335
REO Speedwagon,Can't Fight This Feeling,MM-10500
REO Speedwagon,Take It On The Run,MM-11749
Restless Heart,Baby Needs New Shoes,MM-11371
Restless Heart,Hometown Boy,MM-11897
Restless Heart,No End To This Road,MM-13579
Restless Heart,That Rock Won't Roll,MM-11893
Restless Heart,When She Cries,MM-10186
Rhett Akins,Better Than It Used To Be,MM-13406
Rhett Akins,Don't Get Me Started,MM-12149
Rhett Akins,Drivin' My Life Away,MM-13498
Rhett Akins,Every Cowboy's Dream,MM-12712
Rhett Akins,I Brake For Brunettes,MM-11209
Rhett Akins,Love You Back,MM-12509
Rhett Akins,More Than Everything,MM-13302
Rhett Akins,She Said Yes,MM-11954
Rhett Akins,That Ain't My Truck,MM-12081
Rhett Akins,What They're Talkin' About,MM-11210
Rich McCready,Hangin' On,MM-12021
Rich McCready,Thinkin' Strait,MM-12200
Richard Harris,MacArthur Park,MM-14999
Richard Marx,Hold On To The Nights,MM-11546
Richard Marx,Now And Forever,MM-11634
Richard Marx,Ready To Fly,MM-16272
Richard Marx,Right Here Waiting,MM-10388
Richard Marx,Straight From My Heart,MM-14964
Richard Marx,Take This Heart,MM-12695
Richard Marx,Until I Find You Again,MM-12986
Richard Marx,Way She Loves Me,MM-11013
Rick Astley,Ones You Love,MM-10597
Rick James,Super Freak,MM-12000
Rick Trevino,Doctor Time,MM-11115
Rick Trevino,Honky Tonk Crowd,MM-10720
Rick Trevino,I Only Get This Way With You,MM-12926
Rick Trevino,Learning As You Go,MM-12407
Rick Trevino,Looking For The Light,MM-11432
Rick Trevino,Only Lonely Me,MM-13706
Rick Trevino,Running Out Of Reasons To Run,MM-12598
Rick Trevino,Save This One For Me,MM-11737
Rick Trevino,See Rock City,MM-13232
Rick Trevino,She Can't Say I Didn't Cry,MM-10949
Ricky Martin,Cup Of Life,MM-14063
Ricky Martin,Livin' La Vida Loca (English),MM-13982
Ricky Martin,Shake Your Bon Bon,MM-14264
Ricky Martin,She Bangs,MM-14677
Ricky Martin,She's All I Ever Had,MM-14138
Ricky Martin & Christina Aguilera (Duet),Nobody Wants To Be Lonely,MM-14854
Ricky Martin & Meja (Solo),Private Emotion,MM-14364
Ricky Skaggs,Back Where We Belong,MM-12015
Ricky Skaggs,Cat's In The Cradle,MM-12191
Ricky Skaggs,Heartbroke,MM-11303
Ricky Skaggs,Solid Ground,MM-11991
Ricky Van Shelton,Keep It Between The Lines,MM-10164
Ricky Van Shelton,Wherever She Is,MM-11170
Ricochet,Blink Of An Eye,MM-13280
Ricochet,Daddy's Money,MM-12157
Ricochet,Do I Love You Enough,MM-14531
Ricochet,Ease My Troubled Mind,MM-12751
Ricochet,He Left A Lot To Be Desired,MM-13037
Ricochet,Honky Tonk Baby,MM-13674
Ricochet,Love Is Stronger Than Pride,MM-12489
Ricochet,What Do I Know,MM-11962
Right Said Fred,I'm Too Sexy,MM-10122
Righteous Brothers,Ebb Tide,MM-13342
Righteous Brothers,Rock & Roll Heaven,MM-12945
Righteous Brothers,Unchained Melody,MM-10102
Righteous Brothers,You've Lost That Lovin' Feelin',MM-10558
Ringo Starr,No No Song+Skokiaan,MM-12954
Ritchie Valens,La Bamba,MM-10535
River Road,Nickajack,MM-13274
River Road,Somebody Will,MM-13402
Rivingtons,Papa-Oom-Mow-Mow,MM-11045
Rob Crosby,Lady's Man,MM-11994
Robbie Williams,Angels,MM-14179
Robbie Williams,Feel,MM-15636
Robbie Williams,Millennium,MM-13979
Robert & Johnny,We Belong Together,MM-15658
Robert Cray,Foul Play,MM-12135
Robert Cray,I Guess I Showed Her,MM-12292
Robert Cray,Moan,MM-12290
Robert Cray,More Than I Can Stand,MM-12293
Robert Cray,Nothin' But A Woman,MM-12134
Robert Cray,Smoking Gun,MM-12291
Robert Downey Jr.,Smile,MM-10078
Robert Johnson,Sweet Home Chicago,MM-12142
Roberta Flack,Feel Like Makin' Love,MM-13256
Roberta Flack,First Time Ever I Saw Your Face,MM-11575
Roberta Flack & Donny Hathaway (Duet),Closer I Get To You,MM-13267
Roberta Flack & Maxi Priest (Solo),Set The Night To Music,MM-10195
Robin English,Girl In Love,MM-15166
Robin Lee,Black Velvet,MM-10957
Robins,Smokey Joe's Cafe,MM-11085
Robyn,Do You Know (What It Takes),MM-13080
Robyn,Do You Really Want Me (Show Respect),MM-13478
Robyn,Show Me Love,MM-13251
Rochelle & The Candles,Once Upon A Time,MM-15654
Rocky Horror Picture Show,"Hot Patootie, Bless My Soul",MM-14838
Rocky Horror Picture Show,Sweet Transvestite,MM-12587
Rod Stewart,But Not For Me,MM-16328
Rod Stewart,Crazy She Calls Me,MM-16321
Rod Stewart,Da Ya Think I'm Sexy,MM-15700
Rod Stewart,Don't Get Around Much Anymore,MM-16322
Rod Stewart,Downtown Train,MM-11778
Rod Stewart,Everytime We Say Goodbye,MM-16323
Rod Stewart,Faith Of The Heart,MM-13853
Rod Stewart,Have I Told You Lately,MM-15702
Rod Stewart,Having A Party,MM-10665
Rod Stewart,I Can't Deny It,MM-14858
Rod Stewart,I Only Have Eyes For You,MM-16020
Rod Stewart,If We Fall In Love Tonight,MM-12762
Rod Stewart,I'll Be Seeing You,MM-16324
Rod Stewart,Maggie May,MM-15701
Rod Stewart,Moonglow,MM-15697
Rod Stewart,Nearness Of You,MM-16325
Rod Stewart,Ooh La La,MM-13605
Rod Stewart,Our Love Is Here To Stay,MM-16021
Rod Stewart,Reason To Believe,MM-15703
Rod Stewart,Some Guys Have All The Luck,MM-13463
Rod Stewart,Stardust,MM-16320
Rod Stewart,Superstar,MM-13787
Rod Stewart,That Old Feeling,MM-15699
Rod Stewart,That's All,MM-16326
Rod Stewart,These Foolish Things,MM-15695
Rod Stewart,They Can't Take That Away From Me,MM-15698
Rod Stewart,This Old Heart Of Mine,MM-10202
Rod Stewart,Till There Was You,MM-16327
Rod Stewart,Time After Time,MM-16017
Rod Stewart,Tonight's The Night (Gonna Be Alright),MM-12385
Rod Stewart,Way You Look Tonight,MM-15696
Rod Stewart,What A Wonderful World,MM-16267
Rod Stewart,When I Need You,MM-12899
Rod Stewart,You Go To My Head,MM-15694
Rod Stewart,You Wear It Well,MM-12955
Rod Stewart,Young Turks,MM-12538
Rod Stewart,You're In My Heart,MM-10364
Rod Stewart & Cher (Duet),"Bewitched, Bothered & Bewildered",MM-16019
Rod Stewart & Queen Latifah (Duet),As Time Goes By,MM-16018
Rodney Atkins,Honesty (Write Me A List),MM-15907
Rodney Crowell,Big Heart,MM-11139
Rodney Crowell,Let The Picture Paint Itself,MM-12577
Roger Brown,Swing City,MM-12570
Roger Miller,Dang Me,MM-11388
Roger Miller,I'm A Nut,MM-14836
Roger Miller,King Of The Road,MM-11383
Romantics,What I Like About You,MM-10531
Ron Sunshine & Full Circle,Enough For You (Mop Mop),MM-13719
Ronettes,Be My Baby,MM-11573
Ronnie Milsap,Don't You Ever Get Tired (Of Hurting Me),MM-11301
Ronnie Milsap,"Time, Love And Money",MM-14569
Rooftop Singers,Walk Right In,MM-12545
Rooney,I'm Shakin',MM-15995
Rosanne Cash,I Don't Want To Spoil The Party,MM-11811
Rosanne Cash,Seven Year Ache,MM-11304
Rosemary Clooney,Anniversary Song,MM-10071
Rosemary Clooney,Come On-A My House,MM-16230
Rosemary Clooney,Mambo Italiano,MM-12728
Rosemary Clooney,My Old Flame,MM-13796
Rosemary Clooney & Betty Clooney (Duet),Sisters (White Christmas),MM-16221
Rosie & The Originals,Angel Baby,MM-10098
Roxette,Listen To Your Heart,MM-11776
Roy Drusky & Priscilla Mitchell (Duet),"Yes, Mr. Peters",MM-14614
Roy Head,Treat Her Right,MM-11670
Roy Head,Treat Her Right (Long Version),MM-13217
Roy Orbison,"Oh, Pretty Woman",MM-10357
Roy Orbison,Only The Lonely,MM-14993
Royal Guardsmen,Snoopy Vs. The Red Baron,MM-10701
Ruben Studdard,Flying Without Wings,MM-15733
Ruben Studdard,Sorry 2004,MM-15940
Ruby & The Romantics,Hey There Lonely Boy,MM-11675
Rufus & Chaka Khan,Tell Me Something Good,MM-14098
Rupaul,Supermodel,MM-10319
Rupert Holmes,Escape (The Pina Colada Song),MM-12469
Russ Taff,Bein' Happy,MM-11530
Ryan Adams,"New York, New York",MM-15153
Ryan Cabrera,On The Way Down,MM-16177
Ryan Cabrera,TRUE,MM-16274
Ryan Tyler,Last Thing She Said,MM-16138
S Club 7,Never Had A Dream Come True,MM-14901
S Club 8,Fool No More,MM-16057
S Club 8,One Step Closer,MM-16378
S.O.S. Band,Take Your Time (Do It Right),MM-14103
Sade,By Your Side,MM-14791
Sade,Kiss Of Life,MM-13051
Sade,No Ordinary Love,MM-10452
Sade,Paradise,MM-10314
Safaris,Image Of A Girl,MM-15280
Saliva,Rest In Pieces,MM-15761
Salt-N-Pepa & Big Twan (Solo),Shoop,MM-12515
Salt-N-Pepa & En Vogue,Whatta Man,MM-10593
Salt-N-Pepa (Duet),Let's Talk About Sex,MM-12519
Sam & Dave,I Thank You,MM-12203
Sam Harris,Bridge Over Troubled Water,MM-16023
Sam Harris,Somewhere Over The Rainbow,MM-16022
Sam The Sham & The Pharaohs,Lil' Red Riding Hood,MM-11998
Sam The Sham & The Pharaohs,Wooly Bully,MM-10090
Samantha Cole,Happy With You,MM-13194
Samantha Cole,Without You,MM-13392
Samantha Fox,I Only Wanna Be With You,MM-10620
Samantha Fox,I Wanna Have Some Fun,MM-11775
Samantha Mumba,Always Come Back To Your Love,MM-14904
Samantha Mumba,Don't Need You To (Tell Me I'm Pretty),MM-15098
Sammy Davis Jr.,Birth Of The Blues,MM-12669
Sammy Davis Jr.,Hey There,MM-12036
Sammy Davis Jr.,I've Gotta Be Me,MM-11004
Sammy Davis Jr.,Something's Gotta Give,MM-12038
Sammy Kershaw,Fit To Be Tied Down,MM-12963
Sammy Kershaw,Honky Tonk America,MM-13615
Sammy Kershaw,I Can't Reach Her Anymore,MM-10616
Sammy Kershaw,I Want My Money Back,MM-15629
Sammy Kershaw,"If You're Gonna Walk, I'm Gonna Crawl",MM-11425
Sammy Kershaw,Love Of My Life,MM-13303
Sammy Kershaw,Matches,MM-13491
Sammy Kershaw,Me And Maxine,MM-14279
Sammy Kershaw,Meant To Be,MM-12146
Sammy Kershaw,National Working Woman's Holiday,MM-10912
Sammy Kershaw,One Day Left To Live,MM-13771
Sammy Kershaw,"Politics, Religion, And Her",MM-12707
Sammy Kershaw,She Don't Know She's Beautiful,MM-10331
Sammy Kershaw,Southbound,MM-11212
Sammy Kershaw,Third Rate Romance,MM-11137
Sammy Kershaw,Vidalia,MM-12246
Sammy Kershaw,When You Love Someone,MM-14161
Sammy Kershaw,Your Tattoo,MM-11735
Sammy Kershaw & Lorrie Morgan (Duet),Maybe Not Tonight,MM-13958
Sammy Turner,Lavender Blue,MM-12367
Santa Esmeralda,Don't Let Me Be Misunderstood,MM-14083
Santana,Black Magic Woman,MM-10497
Santana & Alex Band,Why Don't You & I,MM-15755
Santana & Everlast,Put Your Lights On,MM-14257
Santana & Michelle Branch,Game Of Love,MM-15499
Santana & Rob Thomas,Smooth,MM-14134
Santana & The Product G&B,Maria Maria,MM-14325
Sara Evans,Backseat Of A Greyhound Bus,MM-15665
Sara Evans,Born To Fly,MM-14579
Sara Evans,Cryin' Game,MM-13616
Sara Evans,"Fool, I'm A Woman",MM-13969
Sara Evans,I Could Not Ask For More,MM-14846
Sara Evans,I Keep Looking,MM-15294
Sara Evans,No Place That Far,MM-13772
Sara Evans,Perfect,MM-15896
Sara Evans,Saints & Angels,MM-15125
Sara Evans,Shame About That,MM-13381
Sara Evans,Suds In The Bucket,MM-16111
Sara Evans,Three Chords And The Truth,MM-13128
Sara Evans,Tonight,MM-16290
Sara Evans,True Lies,MM-12970
Sarah McLachlan,Adia,MM-13481
Sarah McLachlan,Angel,MM-13692
Sarah McLachlan,Building A Mystery,MM-13136
Sarah McLachlan,Fallen,MM-15914
Sarah McLachlan,Good Enough,MM-11417
Sarah McLachlan,I Will Remember You,MM-11947
Sarah McLachlan,I Will Remember You (Live),MM-14034
Sarah McLachlan,Ice Cream,MM-14219
Sarah McLachlan,Possession,MM-12901
Sarah McLachlan,Stupid,MM-15991
Sarah McLachlan,Sweet Surrender,MM-13292
Sarah McLachlan,World On Fire,MM-16180
Sarah Vaughan,Broken Hearted Melody,MM-16226
Sarah Vaughan,My Funny Valentine,MM-12109
Sarah Vaughan,Tenderly,MM-12107
Savage Garden,Affirmation,MM-14689
Savage Garden,Animal Song,MM-13882
Savage Garden,Crash And Burn,MM-14402
Savage Garden,Hold Me,MM-14647
Savage Garden,I Knew I Loved You,MM-14205
Savage Garden,I Want You,MM-12890
Savage Garden,To The Moon And Back,MM-13086
Savage Garden,Truly Madly Deeply,MM-13383
Sawyer Brown,800 Pound Jesus,MM-14413
Sawyer Brown,Boys And Me,MM-10527
Sawyer Brown,Drive Me Wild,MM-13838
Sawyer Brown,Hard To Say,MM-11183
Sawyer Brown,I Don't Believe In Goodbye,MM-11284
Sawyer Brown,Lookin' For Love,MM-14773
Sawyer Brown,Perfect World,MM-14571
Sawyer Brown,Race Is On,MM-11293
Sawyer Brown,Round Here,MM-11934
Sawyer Brown,She's Gettin' There,MM-12491
Sawyer Brown,Six Days On The Road,MM-12928
Sawyer Brown,Small Talk,MM-13508
Sawyer Brown,Thank God For You,MM-10523
Sawyer Brown,This Night Won't Last Forever,MM-13072
Sawyer Brown,This Thing Called Wantin' And Havin' It All,MM-11614
Sawyer Brown,This Time,MM-11158
Sawyer Brown,Treat Her Right,MM-12148
Scandal,Warrior,MM-11356
Scissor Sisters,Take Your Mama,MM-16123
Scorpions,Wind Of Change,MM-13101
Scott McKenzie,San Francisco (Be Sure To Wear Some Flowers In Your Hair),MM-10906
Scotty Emerick & Toby Keith (Solo),I Can't Take You Anywhere,MM-15800
Screaming Trees,All I Know,MM-12358
Seal,Don't Cry,MM-11966
Seal,Fly Like An Eagle,MM-12634
Seal,Human Beings,MM-13821
Seal,Kiss From A Rose,MM-11764
Seal,Love's Divine,MM-15984
Seal,Prayer For The Dying,MM-11016
Seal,This Could Be Heaven,MM-14789
Sean Paul,Get Busy,MM-15815
Sean Paul,Like Glue,MM-15809
Searchers,Love Potion #9,MM-11050
Seekers,I'll Never Find Another You,MM-14795
Seether & Amy Lee (Duet),Broken,MM-16243
Selena,Captive Heart,MM-14514
Selena,Disco Medley I Will Survive+Funky Town,MM-14515
Selena,I'm Getting Used To You,MM-14516
Selena,Missing My Baby,MM-14513
Semisonic,Closing Time,MM-13532
Semisonic,Secret Smile,MM-13856
Semisonic,Singing In My Sleep,MM-13753
Sensations,Let Me In,MM-16195
Shadows Of Knight,Gloria,MM-12425
Shaggy,Freaky Girl,MM-15031
Shaggy,In The Summertime,MM-15498
Shaggy,Strength Of A Woman,MM-15506
Shaggy & Rayvon (Solo),Angel,MM-14902
Shakespear's Sister,Stay,MM-16379
Shakira,Underneath Your Clothes,MM-15322
Shakira,"Whenever, Wherever",MM-15191
Shalamar,Second Time Around,MM-15384
Shana Petrone,Heaven Bound,MM-13617
Shana Stockton,Gonna Have To Fall,MM-13620
Shane McAnally,Are Your Eyes Still Blue,MM-14118
Shane McAnally,Say Anything,MM-13872
Shane Minor,I Think You're Beautiful,MM-14342
Shane Minor,Ordinary Love,MM-14162
Shane Minor,Slave To The Habit,MM-13963
Shane Stockton,What If I'm Right,MM-13496
Shangri-Las,Give Him A Great Big Kiss,MM-11049
Shangri-Las,Leader Of The Pack,MM-10112
Shangri-Las,Remember (Walking In The Sand),MM-11040
Shania Twain,Any Man Of Mine,MM-12834
Shania Twain,Come On Over,MM-14180
Shania Twain,Don't,MM-16348
Shania Twain,Don't Be Stupid (You Know I Love You),MM-14181
Shania Twain,Forever And For Always,MM-15711
Shania Twain,God Bless The Child,MM-12710
Shania Twain,Home Ain't Where His Heart Is (Anymore),MM-12482
Shania Twain,Honey I'm Home,MM-13678
Shania Twain,If It Don't Take Two,MM-12837
Shania Twain,If You're Not In It For Love (I'm Outta Here),MM-11919
Shania Twain,I'm Gonna Getcha Good (Country Version),MM-15514
Shania Twain,I'm Holdin' On To Love (To Save My Life),MM-13314
Shania Twain,Is There Life After Love,MM-12919
Shania Twain,It Only Hurts When I'm Breathing,MM-15974
Shania Twain,Love Gets Me Every Time,MM-13225
Shania Twain,Man I Feel Like A Woman,MM-13313
Shania Twain,No One Needs To Know,MM-12244
Shania Twain,Raining On Our Love,MM-12927
Shania Twain,Rock This Country,MM-14309
Shania Twain,She's Not Just A Pretty Face,MM-15903
Shania Twain,That Don't Impress Me Much,MM-13978
Shania Twain,UP!,MM-15559
Shania Twain,Whose Bed Have Your Boots Been Under,MM-12836
Shania Twain,Woman In Me,MM-12841
Shania Twain,You Win My Love,MM-12839
Shania Twain,You're Still The One,MM-14182
Shania Twain,You've Got A Way,MM-14062
Shania Twain & Billy Currington (Duet),Party For Two,MM-16216
Shania Twain & Bryan White (Duet),From This Moment On (W-Intro),MM-13760
Shannon Brown,Baby I Lied,MM-15172
Shannon Brown,I Won't Lie,MM-13815
