ARTIST,SONG TITLE,DISC CODE
John Denver,I'm Sorry,LEGENDS-2343
John Denver,Rocky Mountain High,LEGENDS-2344
John Denver,Sunshine On My Shoulders,LEGENDS-2345
John Denver,"Take Me Home, Country Roads",LEGENDS-2346
John Denver,Thank God I'm A Country Boy,LEGENDS-2347
John Lee Hooker,Boom Boom Boom,LEGENDS-2348
John Lee Hooker,"One Bourbon, One Scotch, One Beer",LEGENDS-2349
John Lennon,Crippled Inside,LEGENDS-2350
John Lennon,Gimme Some Truth,LEGENDS-2351
John Lennon,How Do You Sleep,LEGENDS-2352
John Lennon,Imagine,LEGENDS-2353
John Lennon,Instant Karma (We All Shine On),LEGENDS-2354
John Lennon,Jealous Guy,LEGENDS-2355
John Lennon,Just Like Starting Over (V1),LEGENDS-2356
John Lennon,Just Like Starting Over (V2),LEGENDS-2357
John Lennon,Mind Games,LEGENDS-2358
John Lennon,Mother,LEGENDS-2359
John Lennon,Nobody Told Me,LEGENDS-2360
John Lennon,Stand By Me,LEGENDS-2361
John Lennon,Woman (V1),LEGENDS-2362
John Lennon,Woman (V2),LEGENDS-2363
John Lennon & Elton John,Whatever Gets You Thru The Night,LEGENDS-2364
John Lennon & Plastic Ono Band,Give Peace A Chance,LEGENDS-2365
John Lennon & Yoko Ono,Happy Xmas (War Is Over),LEGENDS-2366
John Michael Montgomery,I Swear,LEGENDS-2367
John Paul Young,Love Is In The Air,LEGENDS-2368
John Travolta & Olivia Newton-John,We Go Together,LEGENDS-2369
John Travolta & Olivia Newton-John (Duet),Summer Nights (V1),LEGENDS-2370
John Travolta & Olivia Newton-John (Duet),Summer Nights (V2),LEGENDS-2371
John Travolta & Olivia Newton-John (Duet),Summer Nights (V3),LEGENDS-2372
John Travolta & Olivia Newton-John (Duet),Summer Nights (V4),LEGENDS-2373
John Travolta & Olivia Newton-John (Duet),You're The One That I Want (V1),LEGENDS-2374
John Travolta & Olivia Newton-John (Duet),You're The One That I Want (V2),LEGENDS-2375
Johnnie Taylor,Who's Making Love,LEGENDS-2376
Johnny Cash,Ballad Of A Teenage Queen,LEGENDS-2377
Johnny Cash,Boy Named Sue,LEGENDS-2378
Johnny Cash,Daddy Sang Bass,LEGENDS-2379
Johnny Cash,Don't Take Your Guns To Town,LEGENDS-2380
Johnny Cash,Flesh And Blood,LEGENDS-2381
Johnny Cash,Folsom Prison Blues,LEGENDS-2382
Johnny Cash,Ghost Riders In The Sky,LEGENDS-2383
Johnny Cash,Hurt,LEGENDS-2384
Johnny Cash,I Walk The Line,LEGENDS-2385
Johnny Cash,In The Jailhouse Now,LEGENDS-2386
Johnny Cash,Man In Black,LEGENDS-2387
Johnny Cash,One Piece At A Time,LEGENDS-2388
Johnny Cash,Ring Of Fire,LEGENDS-2389
Johnny Cash,So Doggone Lonesome,LEGENDS-2390
Johnny Cash,Sunday Mornin' Comin' Down,LEGENDS-2391
Johnny Cash,Understand Your Man,LEGENDS-2392
Johnny Cash & June Carter (Duet),Jackson,LEGENDS-2393
Johnny Gill,"My, My, My",LEGENDS-2394
Johnny Hates Jazz,Shattered Dreams,LEGENDS-2395
Johnny Maestro,Worst That Could Happen,LEGENDS-2396
Johnny Maestro,You'll Never Walk Alone,LEGENDS-2397
Johnny Maestro & The Crests,Sixteen Candles,LEGENDS-2398
Johnny Mathis,Begin The Beguine,LEGENDS-2399
Johnny Mathis,Certain Smile,LEGENDS-2400
Johnny Mathis,Chances Are,LEGENDS-2401
Johnny Mathis,Gina,LEGENDS-2402
Johnny Mathis,It's Not For Me To Say,LEGENDS-2403
Johnny Mathis,Maria,LEGENDS-2404
Johnny Mathis,Misty,LEGENDS-2405
Johnny Mathis,Someone,LEGENDS-2406
Johnny Mathis,Stranger In Paradise,LEGENDS-2407
Johnny Mathis,"Too Much, Too Little, Too Late",LEGENDS-2408
Johnny Mathis,Twelfth Of Never,LEGENDS-2409
Johnny Mathis,What I Did For Love,LEGENDS-2410
Johnny Mathis,What Will Mary Say,LEGENDS-2411
Johnny Mathis,When Sunny Gets Blue,LEGENDS-2412
Johnny Mathis,Wild Is The Wind,LEGENDS-2413
Johnny Mathis,Wonderful Wonderful,LEGENDS-2414
Johnny Nash,I Can See Clearly Now,LEGENDS-2415
Johnny Rivers,Baby I Need Your Lovin',LEGENDS-2416
Johnny Rivers,Midnight Special,LEGENDS-2417
Johnny Rivers,Poor Side Of Town,LEGENDS-2418
Johnny Rivers,Rockin' Pneumonia And The Boogie Woogie Flu,LEGENDS-2419
Johnny Rivers,Secret Agent Man,LEGENDS-2420
Johnny Rivers,Seventh Son,LEGENDS-2421
Johnny Rivers,Tracks Of My Tears,LEGENDS-2422
Journey,Any Way You Want It,LEGENDS-2423
Journey,Be Good To Yourself,LEGENDS-2424
Journey,Don't Stop Believin',LEGENDS-2425
Journey,Only The Young,LEGENDS-2426
Journey,Open Arms,LEGENDS-2427
Journey,Send Her My Love,LEGENDS-2428
Journey,Separate Ways (Worlds Apart),LEGENDS-2429
Journey,Who's Crying Now,LEGENDS-2430
Judas Priest,Breaking The Law,LEGENDS-2431
Judas Priest,You've Got Another Thing Comin',LEGENDS-2432
Judy Garland,But The World Goes Round,LEGENDS-2433
Judy Garland,Come Rain Or Come Shine,LEGENDS-2434
Judy Garland,Get Happy,LEGENDS-2435
Judy Garland,Man That Got Away,LEGENDS-2436
Judy Garland,Somewhere Over The Rainbow,LEGENDS-2437
Judy Garland,Trolley Song,LEGENDS-2438
Judy Garland,You Made Me Love You,LEGENDS-2439
Judy Garland,Zing Went The Strings Of My Heart,LEGENDS-2440
Julio Iglesias,Crazy,LEGENDS-2441
Justin Timberlake,Cry Me A River,LEGENDS-2442
Justin Timberlake,Rock Your Body,LEGENDS-2443
K.C. & The Sunshine Band,Boogie Shoes,LEGENDS-2444
K.C. & The Sunshine Band,I'm Your Boogie Man,LEGENDS-2445
K.C. & The Sunshine Band,Shake Your Booty (Shake Shake Shake),LEGENDS-2446
K.C. & The Sunshine Band,That's The Way I Like It (V1),LEGENDS-2447
K.C. & The Sunshine Band,That's The Way I Like It (V2),LEGENDS-2448
Kansas,Carry On Wayward Son,LEGENDS-2449
Kansas,Dust In The Wind,LEGENDS-2450
Kansas,Play The Game Tonight,LEGENDS-2451
Kathy Young & The Innocents,Thousand Stars In The Sky,LEGENDS-2452
Kelly Clarkson,Beautiful Disaster,LEGENDS-2453
Kelly Clarkson,Before Your Love,LEGENDS-2454
Kelly Clarkson,Breakaway,LEGENDS-2455
Kelly Clarkson,Low,LEGENDS-2456
Kelly Clarkson,Miss Independent,LEGENDS-2457
Kelly Clarkson,Moment Like This,LEGENDS-2458
Kelly Clarkson,Since U Been Gone (Dance Remix),LEGENDS-2459
Kelly Clarkson,Some Kind Of Miracle,LEGENDS-2460
Kelly Clarkson,Stuff Like That There,LEGENDS-2461
Kelly Clarkson,Trouble With Love Is,LEGENDS-2462
Kenny Lattimore,For You,LEGENDS-2463
Kenny Loggins,Footloose (V1),LEGENDS-2464
Kenny Loggins,Footloose (V2),LEGENDS-2465
Kenny Loggins,I'm Alright,LEGENDS-2466
Kenny Rogers,Coward Of The County,LEGENDS-2467
Kenny Rogers,Daytime Friends,LEGENDS-2468
Kenny Rogers,I Don't Need You,LEGENDS-2469
Kenny Rogers,Lady,LEGENDS-2470
Kenny Rogers,Love Will Turn You Around,LEGENDS-2471
Kenny Rogers,Lucille (V1),LEGENDS-2472
Kenny Rogers,Lucille (V2),LEGENDS-2473
Kenny Rogers,She Believes In Me,LEGENDS-2474
Kenny Rogers,Something's Burning,LEGENDS-2475
Kenny Rogers,Through The Years (V1),LEGENDS-2476
Kenny Rogers,Through The Years (V3),LEGENDS-2477
Kenny Rogers,You Decorated My Life,LEGENDS-2478
Kenny Rogers & Dolly Parton (Duet),Islands In The Stream (V1),LEGENDS-2479
Kenny Rogers & Dolly Parton (Duet),Islands In The Stream (V3),LEGENDS-2480
Kenny Rogers & Kim Carnes (Duet),Don't Fall In Love With A Dreamer,LEGENDS-2481
Kenny Rogers & Sheena Easton (Duet),We've Got Tonight (V1),LEGENDS-2482
Kenny Rogers & Sheena Easton (Duet),We've Got Tonight (V3),LEGENDS-2483
Kenny Rogers & The First Edition,Just Dropped In (To See What Condition My Condition Was In),LEGENDS-2484
Kenny Rogers & The First Edition,"Ruby, Don't Take Your Love To Town (V1)",LEGENDS-2485
Kenny Rogers & The First Edition,"Ruby, Don't Take Your Love To Town (V3)",LEGENDS-2486
Kid Rock,American Bad Ass,LEGENDS-2487
Kid Rock,Bawitdaba,LEGENDS-2488
Kid Rock,Cowboy,LEGENDS-2489
Kid Rock,Feel Like Makin' Love,LEGENDS-2490
Kid Rock,I Am The Bullgod,LEGENDS-2491
Kid Rock,Only God Knows Why,LEGENDS-2492
Kid Rock & Sheryl Crow (Duet),Picture (V1),LEGENDS-2493
Kid Rock & Sheryl Crow (Duet),Picture (V3),LEGENDS-2494
Kim Carnes,Bette Davis Eyes,LEGENDS-2495
King Cole Trio,Straighten Up And Fly Right,LEGENDS-2496
Kinks,All Day And All Of The Night (V1),LEGENDS-2497
Kinks,All Day And All Of The Night (V2),LEGENDS-2498
Kinks,Apeman,LEGENDS-2499
Kinks,Autumn Almanac,LEGENDS-2500
Kinks,Come Dancing,LEGENDS-2501
Kinks,Days,LEGENDS-2502
Kinks,Dead End Street,LEGENDS-2503
Kinks,Dedicated Follower Of Fashion,LEGENDS-2504
Kinks,Don't Forget To Dance,LEGENDS-2505
Kinks,Lola (V1),LEGENDS-2506
Kinks,Lola (V2),LEGENDS-2507
Kinks,See My Friends,LEGENDS-2508
Kinks,Set Me Free,LEGENDS-2509
Kinks,Sunny Afternoon,LEGENDS-2510
Kinks,Supersonic Rocket Ship,LEGENDS-2511
Kinks,Tired Of Waiting For You,LEGENDS-2512
Kinks,Waterloo Sunset,LEGENDS-2513
Kinks,Well Respected Man,LEGENDS-2514
Kinks,You Really Got Me (V1),LEGENDS-2515
Kinks,You Really Got Me (V2),LEGENDS-2516
Kiss,Beth,LEGENDS-2517
Kiss,Calling Dr. Love,LEGENDS-2518
Kiss,Christine Sixteen,LEGENDS-2519
Kiss,Detroit Rock City,LEGENDS-2520
Kiss,Forever,LEGENDS-2521
Kiss,God Of Thunder,LEGENDS-2522
Kiss,Hard Luck Woman,LEGENDS-2523
Kiss,I Love It Loud,LEGENDS-2524
Kiss,I Was Made For Loving You,LEGENDS-2525
Kiss,Lick It Up,LEGENDS-2526
Kiss,Love Gun,LEGENDS-2527
Kiss,Psycho Circus,LEGENDS-2528
Kiss,Rock And Roll All Nite,LEGENDS-2529
Kiss,Rocket Ride,LEGENDS-2530
Kiss,Shout It Out Loud,LEGENDS-2531
Kiss,Tears Are Falling,LEGENDS-2532
Kool & The Gang,Celebration (V1),LEGENDS-2533
Kool & The Gang,Celebration (V2),LEGENDS-2534
Kool & The Gang,Cherish,LEGENDS-2535
Kool & The Gang,Fresh,LEGENDS-2536
Kool & The Gang,Get Down On It,LEGENDS-2537
Kool & The Gang,Hollywood Swinging,LEGENDS-2538
Kool & The Gang,Jungle Boogie,LEGENDS-2539
Kool & The Gang,Ladies Night (V1),LEGENDS-2540
Kool & The Gang,Ladies Night (V2),LEGENDS-2541
Kool & The Gang,Too Hot,LEGENDS-2542
Korn,Alone I Break,LEGENDS-2543
Korn,Falling Away From Me,LEGENDS-2544
Korn,Freak On A Leash,LEGENDS-2545
Korn,Here To Stay,LEGENDS-2546
Kosheen,Hide U (Dance Remix),LEGENDS-2547
Kylie Minogue,Better The Devil You Know,LEGENDS-2548
Kylie Minogue,Breathe (Dance Remix),LEGENDS-2549
Kylie Minogue,Can't Get You Out Of My Head,LEGENDS-2551
Kylie Minogue,Can't Get You Out Of My Head (Dance Remix),LEGENDS-2550
Kylie Minogue,Come Into My World,LEGENDS-2552
Kylie Minogue,Got To Be Certain,LEGENDS-2553
Kylie Minogue,Hand On Your Heart,LEGENDS-2554
Kylie Minogue,I Should Be So Lucky,LEGENDS-2555
Kylie Minogue,In Your Eyes,LEGENDS-2556
Kylie Minogue,It's No Secret,LEGENDS-2557
Kylie Minogue,Locomotion,LEGENDS-2558
Kylie Minogue,Love At First Sight,LEGENDS-2560
Kylie Minogue,Love At First Sight (Dance Remix),LEGENDS-2559
Kylie Minogue,Never Too Late,LEGENDS-2561
Kylie Minogue,On A Night Like This,LEGENDS-2562
Kylie Minogue,Red Blooded Woman,LEGENDS-2563
Kylie Minogue,Spinning Around (V1),LEGENDS-2564
Kylie Minogue,Spinning Around (V3),LEGENDS-2565
Kylie Minogue,Tears On My Pillow,LEGENDS-2566
Kylie Minogue,What Do I Have To Do,LEGENDS-2567
Kylie Minogue & Jason Donovan (Duet),Especially For You,LEGENDS-2568
Kylie Minogue & Robbie Williams (Duet),Kids,LEGENDS-2569
Kyu Sakamoto,Sukiyaki,LEGENDS-2570
L.T.D.,"Back In Love Again, (Every Time I Turn Around)",LEGENDS-2571
L.T.D.,Holding On,LEGENDS-2572
L.T.D.,Love Ballad,LEGENDS-2573
L.T.D.,Stranger,LEGENDS-2574
La Bouche,Be My Lover (Dance Mix),LEGENDS-2575
Larry Graham,One In A Million You,LEGENDS-2576
Larry Verne,Mr. Custer,LEGENDS-2577
Lasgo,Alone (Dance Remix),LEGENDS-2578
Lasgo,Something (Dance Remix),LEGENDS-2579
Laura Branigan,Gloria (V1),LEGENDS-2580
Laura Branigan,Gloria (V2),LEGENDS-2581
Laura Branigan,How Am I Supposed To Live Without You,LEGENDS-2582
Laura Branigan,Lucky One,LEGENDS-2583
Laura Branigan,Self Control,LEGENDS-2584
Laura Branigan,Solitaire,LEGENDS-2585
Lavern Baker,Tweedle Dee,LEGENDS-2586
Le Click & Melanie Thornton (Duet),Tonight Is The Night (Dance Mix),LEGENDS-2587
LeAnn Rimes,How Do I Live (Dance Remix),LEGENDS-2588
LeAnn Rimes,How Do I Live (V1),LEGENDS-2589
LeAnn Rimes,How Do I Live (V2),LEGENDS-2590
Led Zeppelin,All My Love,LEGENDS-2591
Led Zeppelin,Black Dog,LEGENDS-2592
Led Zeppelin,Communication Breakdown,LEGENDS-2593
Led Zeppelin,Dancing Days,LEGENDS-2594
Led Zeppelin,Dazed And Confused,LEGENDS-2595
Led Zeppelin,D'yer Mak'er,LEGENDS-2596
Led Zeppelin,Fool In The Rain,LEGENDS-2597
Led Zeppelin,Good Times Bad Times,LEGENDS-2598
Led Zeppelin,Houses Of The Holy,LEGENDS-2599
Led Zeppelin,Immigrant Song,LEGENDS-2600
Led Zeppelin,Kashmir,LEGENDS-2601
Led Zeppelin,Ramble On,LEGENDS-2602
Led Zeppelin,Rock And Roll,LEGENDS-2603
Led Zeppelin,Stairway To Heaven (V1),LEGENDS-2605
Led Zeppelin,Stairway To Heaven (V2),LEGENDS-2604
Led Zeppelin,Whole Lotta Love,LEGENDS-2606
Lena Horne,Stormy Weather,LEGENDS-2607
Leo Sayer,When I Need You,LEGENDS-2608
Lesley Gore,It's My Party,LEGENDS-2609
Lesley Gore,Judy's Turn To Cry,LEGENDS-2610
Lesley Gore,Maybe I Know,LEGENDS-2611
Lesley Gore,"Sunshine, Lollipops, And Rainbows",LEGENDS-2612
Level 42,Something About You,LEGENDS-2613
Lighthouse Family,Lifted,LEGENDS-2614
Limp Bizkit,Faith,LEGENDS-2615
Limp Bizkit,My Way,LEGENDS-2616
Limp Bizkit,Nookie,LEGENDS-2617
Limp Bizkit,Rollin' (Air Raid Vehicle),LEGENDS-2618
Limp Bizkit,Take A Look Around,LEGENDS-2619
Linda Ronstadt,Blue Bayou,LEGENDS-2620
Linda Ronstadt,Different Drum,LEGENDS-2621
Linda Ronstadt,Hurt So Bad,LEGENDS-2622
Linda Ronstadt,Just One Look,LEGENDS-2623
Linda Ronstadt,Long Long Time,LEGENDS-2624
Linda Ronstadt,My Funny Valentine,LEGENDS-2625
Linda Ronstadt,Ooh Baby Baby,LEGENDS-2626
Linda Ronstadt,When Will I Be Loved,LEGENDS-2627
Linda Ronstadt,You're No Good,LEGENDS-2628
Linda Ronstadt & Aaron Neville (Duet),Don't Know Much,LEGENDS-2629
Linda Ronstadt & Aaron Neville (Duet),When Something Is Wrong With My Baby,LEGENDS-2630
Linda Ronstadt & James Ingram (Duet),Somewhere Out There,LEGENDS-2631
Lionel Richie,All Night Long (All Night) (V1),LEGENDS-2632
Lionel Richie,All Night Long (All Night) (V2),LEGENDS-2633
Lionel Richie,Ballerina Girl,LEGENDS-2634
Lionel Richie,Dancing On The Ceiling,LEGENDS-2635
Lionel Richie,Destiny,LEGENDS-2636
Lionel Richie,Do It To Me,LEGENDS-2637
Lionel Richie,Don't Wanna Lose You,LEGENDS-2638
Lionel Richie,Hello (V1),LEGENDS-2639
Lionel Richie,Hello (V2),LEGENDS-2640
Lionel Richie,Love Will Conquer All,LEGENDS-2641
Lionel Richie,My Destiny,LEGENDS-2642
Lionel Richie,My Love,LEGENDS-2643
Lionel Richie,Ordinary Girl,LEGENDS-2644
Lionel Richie,Penny Lover,LEGENDS-2645
Lionel Richie,"Say You, Say Me",LEGENDS-2646
Lionel Richie,Serves You Right,LEGENDS-2647
Lionel Richie,Stuck On You,LEGENDS-2648
Lionel Richie,Truly (V1),LEGENDS-2649
Lionel Richie,Truly (V3),LEGENDS-2650
Lionel Richie,You Are,LEGENDS-2651
Lionel Richie,You Mean More To Me,LEGENDS-2652
Lionel Richie & Diana Ross (Duet),Endless Love (V1),LEGENDS-2653
Lionel Richie & Diana Ross (Duet),Endless Love (V2),LEGENDS-2654
Lionel Richie & Diana Ross (Duet),Endless Love (V3),LEGENDS-2655
Lionel Richie & The Commodores,Brick House (V1),LEGENDS-2656
Lionel Richie & The Commodores,Brick House (V3),LEGENDS-2657
Lionel Richie & The Commodores,Easy,LEGENDS-2658
Lionel Richie & The Commodores,Just To Be Close To You,LEGENDS-2659
Lionel Richie & The Commodores,Lady,LEGENDS-2661
Lionel Richie & The Commodores,Lady (You Bring Me Up),LEGENDS-2660
Lionel Richie & The Commodores,Oh No,LEGENDS-2662
Lionel Richie & The Commodores,Sail On,LEGENDS-2663
Lionel Richie & The Commodores,Still,LEGENDS-2664
Lionel Richie & The Commodores,Sweet Love,LEGENDS-2665
Lionel Richie & The Commodores,Three Times A Lady (Short Single),LEGENDS-2666
Lionel Richie & The Commodores,Too Hot To Trot,LEGENDS-2667
Lita Ford & Ozzy Osbourne (Duet),Close My Eyes Forever,LEGENDS-2668
Little Anthony & The Imperials,Goin' Out Of My Head,LEGENDS-2669
Little Anthony & The Imperials,Hurt So Bad,LEGENDS-2670
Little Anthony & The Imperials,I Miss You So,LEGENDS-2671
Little Anthony & The Imperials,I'm On The Outside Looking In,LEGENDS-2672
Little Anthony & The Imperials,"Shimmy, Shimmy, Ko-Ko-Bop",LEGENDS-2673
Little Anthony & The Imperials,Take Me Back,LEGENDS-2674
Little Anthony & The Imperials,Tears On My Pillow,LEGENDS-2675
Little Anthony & The Imperials,Wishful Thinking,LEGENDS-2676
Little Eva,Locomotion,LEGENDS-2677
Little Peggy March,I Will Follow Him,LEGENDS-2678
Little Richard,Jenny Jenny,LEGENDS-2679
Little Richard,Keep A-Knockin',LEGENDS-2680
Little Richard,Long Tall Sally,LEGENDS-2681
Little Richard,Lucille,LEGENDS-2682
Little Richard,She's Got It,LEGENDS-2683
Little Richard,Tutti Frutti,LEGENDS-2684
Little River Band,Cool Change,LEGENDS-2685
Little River Band,Help Is On It's Way,LEGENDS-2686
Little River Band,It's A Long Way There,LEGENDS-2687
Little River Band,Lady,LEGENDS-2688
Little River Band,Lonesome Loser,LEGENDS-2689
Little River Band,Night Owls,LEGENDS-2690
Little River Band,Reminiscing (Single Version),LEGENDS-2691
Little River Band,Take It Easy On Me,LEGENDS-2692
Liza Minnelli,City Lights,LEGENDS-2693
Liza Minnelli,Man I Love,LEGENDS-2694
Liza Minnelli,"New York, New York",LEGENDS-2695
Liza Minnelli,Ring Them Bells,LEGENDS-2696
Loggins & Messina,Angry Eyes,LEGENDS-2697
Loggins & Messina,Danny's Song,LEGENDS-2698
Loggins & Messina,House At Pooh Corner,LEGENDS-2699
Loggins & Messina,Peace Of Mind,LEGENDS-2700
Loggins & Messina,Run River Run,LEGENDS-2701
Loggins & Messina,Va Hev Ala,LEGENDS-2702
Loggins & Messina,Your Mama Don't Dance,LEGENDS-2703
Lonnie Donegan,Does Your Chewing Gum Lose It's Flavor,LEGENDS-2704
Loose Ends,Hangin' On A String,LEGENDS-2705
Loretta Lynn,Blue Kentucky Girl,LEGENDS-2706
Loretta Lynn,Coal Miner's Daughter,LEGENDS-2707
Loretta Lynn,Don't Come Home A Drinkin',LEGENDS-2708
Loretta Lynn,Honky Tonk Girl,LEGENDS-2709
Loretta Lynn,Lonesome 7-7203,LEGENDS-2710
Loretta Lynn,One's On The Way,LEGENDS-2711
Loretta Lynn,Out Of My Head And Back In My Bed,LEGENDS-2712
Loretta Lynn,You're Lookin' At Country,LEGENDS-2713
Loretta Lynn & Conway Twitty (Duet),"Louisiana Woman, Mississippi Man",LEGENDS-2714
Los Del Rio,Macarena (V1),LEGENDS-2715
Los Del Rio,Macarena (V2),LEGENDS-2716
Los Del Rio,Macarena (V3),LEGENDS-2717
Los Lobos,La Bamba,LEGENDS-2718
Lou Bega,Mambo No. 5,LEGENDS-2719
Lou Rawls,Lady Love,LEGENDS-2720
Lou Rawls,Love Is A Hurtin' Thing,LEGENDS-2721
Lou Rawls,Natural Man,LEGENDS-2722
Lou Rawls,Tobacco Road,LEGENDS-2723
Lou Rawls,You Are My Lady,LEGENDS-2724
Lou Rawls,You Made Me So Very Happy,LEGENDS-2725
Lou Rawls,You'll Never Find Another Love,LEGENDS-2726
Lou Rawls,Your Good Thing (Is About To End),LEGENDS-2727
Lou Reed,Perfect Day,LEGENDS-2728
Louis Armstrong,Blueberry Hill,LEGENDS-2729
Louis Armstrong,Kiss To Build A Dream On,LEGENDS-2730
Louis Armstrong,Mack The Knife,LEGENDS-2731
Louis Armstrong,Mame,LEGENDS-2732
Louis Armstrong,What A Wonderful World (V1),LEGENDS-2733
Louis Armstrong,What A Wonderful World (V2),LEGENDS-2734
Louis Armstrong,When The Saints Go Marching In,LEGENDS-2735
Louis Jordan,Saturday Night Fish Fry,LEGENDS-2736
Louis Prima,Closer To The Bone,LEGENDS-2737
Louis Prima,Just A Gigolo (Ain't Got Nobody),LEGENDS-2738
Louis Prima & Keely Smith (Duet),I Got You Under My Skin,LEGENDS-2739
Louis Prima & Keely Smith (Duet),That Old Black Magic,LEGENDS-2740
Louise,2 Faced,LEGENDS-2741
Lovin' Spoonful,Darling Be Home Soon,LEGENDS-2742
Lovin' Spoonful,Daydream,LEGENDS-2743
Lovin' Spoonful,Did You Ever Have To Make Up Your Mind,LEGENDS-2744
Lovin' Spoonful,Do You Believe In Magic,LEGENDS-2745
Lovin' Spoonful,Summer In The City,LEGENDS-2746
Lovin' Spoonful,Welcome Back,LEGENDS-2747
Lovin' Spoonful,You Didn't Have To Be So Nice,LEGENDS-2748
Lulu,Shout,LEGENDS-2749
Luther Vandross,Always And Forever,LEGENDS-2750
Luther Vandross,Buy Me A Rose,LEGENDS-2751
Luther Vandross,Creepin',LEGENDS-2752
Luther Vandross,Dance With My Father,LEGENDS-2753
Luther Vandross,Don't Want To Be A Fool,LEGENDS-2754
Luther Vandross,"Forever, For Always, For Love",LEGENDS-2755
Luther Vandross,Give Me The Reason,LEGENDS-2756
Luther Vandross,Here And Now (V1),LEGENDS-2757
Luther Vandross,Here And Now (V3),LEGENDS-2758
Luther Vandross,House Is Not A Home,LEGENDS-2759
Luther Vandross,If I Didn't Know Better,LEGENDS-2760
Luther Vandross,If I Ruled The World,LEGENDS-2761
Luther Vandross,Impossible Dream,LEGENDS-2762
Luther Vandross,Never Let Me Go,LEGENDS-2763
Luther Vandross,Never Too Much,LEGENDS-2764
Luther Vandross,"Power Of Love, Love Power",LEGENDS-2765
Luther Vandross,Since I Lost My Baby,LEGENDS-2766
Luther Vandross,So Amazing,LEGENDS-2767
Luther Vandross,Stop To Love,LEGENDS-2768
Luther Vandross,Superstar,LEGENDS-2769
Luther Vandross,Your Secret Love,LEGENDS-2770
Luther Vandross & Mariah Carey (Duet),Endless Love (V1),LEGENDS-2771
Luther Vandross & Mariah Carey (Duet),Endless Love (V3),LEGENDS-2772
Lutricia McNeal,Ain't That Just The Way,LEGENDS-2773
Lynn Anderson,Rose Garden (V1),LEGENDS-2774
Lynn Anderson,Rose Garden (V2),LEGENDS-2775
Lynyrd Skynyrd,Ballad Of Curtis Loew,LEGENDS-2776
Lynyrd Skynyrd,Call Me The Breeze,LEGENDS-2777
Lynyrd Skynyrd,Don't Ask Me No Questions,LEGENDS-2778
Lynyrd Skynyrd,Double Trouble,LEGENDS-2779
Lynyrd Skynyrd,Free Bird,LEGENDS-2780
Lynyrd Skynyrd,Gimme Three Steps,LEGENDS-2781
Lynyrd Skynyrd,I Ain't The One,LEGENDS-2782
Lynyrd Skynyrd,I Know A Little,LEGENDS-2783
Lynyrd Skynyrd,Poison Whiskey,LEGENDS-2784
Lynyrd Skynyrd,Saturday Night Special,LEGENDS-2785
Lynyrd Skynyrd,Simple Man,LEGENDS-2786
Lynyrd Skynyrd,Swamp Music,LEGENDS-2787
Lynyrd Skynyrd,Sweet Home Alabama,LEGENDS-2788
Lynyrd Skynyrd,Tuesday's Gone,LEGENDS-2789
Lynyrd Skynyrd,What's Your Name,LEGENDS-2790
Lynyrd Skynyrd,Working For MCA,LEGENDS-2791
Lynyrd Skynyrd,You Got That Right,LEGENDS-2792
M People,Moving On Up (V1),LEGENDS-2793
M People,Moving On Up (V2),LEGENDS-2794
M People,Sight For Sore Eyes,LEGENDS-2795
Macy Gray,I Try (V1),LEGENDS-2796
Macy Gray,I Try (V2),LEGENDS-2797
Madison Avenue,Don't Call Me Baby,LEGENDS-2798
Madonna,Amazing,LEGENDS-2799
Madonna,American Pie,LEGENDS-2800
Madonna,Beautiful Stranger,LEGENDS-2801
Madonna,Borderline,LEGENDS-2802
Madonna,Cherish,LEGENDS-2803
Madonna,Crazy For You (V1),LEGENDS-2804
Madonna,Crazy For You (V2),LEGENDS-2805
Madonna,Don't Cry For Me Argentina (Miami Mix),LEGENDS-2806
Madonna,Don't Tell Me,LEGENDS-2807
Madonna,Dress You Up,LEGENDS-2808
Madonna,Erotica,LEGENDS-2809
Madonna,Express Yourself,LEGENDS-2810
Madonna,Frozen,LEGENDS-2811
Madonna,Holiday,LEGENDS-2812
Madonna,I'll Remember,LEGENDS-2813
Madonna,Justify My Love,LEGENDS-2814
Madonna,La Isla Bonita (V1),LEGENDS-2815
Madonna,La Isla Bonita (V2),LEGENDS-2816
Madonna,Like A Prayer,LEGENDS-2817
Madonna,Like A Virgin (V1),LEGENDS-2818
Madonna,Like A Virgin (V2),LEGENDS-2819
Madonna,Live To Tell,LEGENDS-2820
Madonna,Material Girl (V1),LEGENDS-2821
Madonna,Material Girl (V2),LEGENDS-2822
Madonna,Music,LEGENDS-2823
Madonna,Nothing Really Matters,LEGENDS-2824
Madonna,Open Your Heart,LEGENDS-2825
Madonna,Papa Don't Preach,LEGENDS-2826
Madonna,Power Of Goodbye,LEGENDS-2827
Madonna,Rain,LEGENDS-2828
Madonna,Ray Of Light,LEGENDS-2829
Madonna,Santa Baby,LEGENDS-2830
Madonna,Take A Bow,LEGENDS-2831
Madonna,This Used To Be My Playground,LEGENDS-2832
Madonna,True Blue,LEGENDS-2833
Madonna,What It Feels Like For A Girl,LEGENDS-2834
Madonna,Who's That Girl,LEGENDS-2835
Madonna,You'll See,LEGENDS-2836
Mama Cass Elliot,Dream A Little Dream Of Me,LEGENDS-2837
Mamas & The Papas,California Dreamin',LEGENDS-2838
